zip,population,race_white,race_black,race_native,race_asian,race_other,race_hispanic
48221,38727,0.035246727,0.93015209,0.002117386,0.005319286,0.001833346,0.008934335
48223,25336,0.076768235,0.884156931,0.002881276,0.001934007,0.001223555,0.011525103
48224,44439,0.075564257,0.891401697,0.002160265,0.002317784,0.001665204,0.009203627
48225,14554,0.479661949,0.458499382,0.002267418,0.014016765,0.001580322,0.019857084
48226,5302,0.272727273,0.620520558,0.005092418,0.040739344,0.000754432,0.034326669
48227,45380,0.01489643,0.958814456,0.002490084,0.000837373,0.000815337,0.008109299
48228,52130,0.154901209,0.779014003,0.0024554,0.00197583,0.001822367,0.039689238
48229,9556,0.366785266,0.458141482,0.006069485,0.00282545,0.001883633,0.134993721
48230,16976,0.858211593,0.081644675,0.001413761,0.017024034,0.001943921,0.022914703
48233,0,0,0,0,0,0,0
48234,36140,0.034228002,0.935860542,0.002628666,0.001743221,0.00154953,0.009518539
48235,45063,0.01038546,0.963406786,0.002196924,0.001176131,0.000976411,0.007345272
48236,30607,0.868592152,0.079524292,0.001274218,0.020746888,0.000686118,0.01774104
48237,29319,0.368566459,0.571233671,0.001841809,0.014222859,0.001637164,0.014427504
48238,31743,0.007844249,0.965157673,0.002236714,0.000756072,0.001228617,0.00648962
48239,35524,0.554442067,0.380615922,0.003518748,0.008050895,0.001351199,0.029810832
48240,17722,0.720234736,0.212052816,0.005247715,0.009197607,0.000902833,0.029624196
48242,0,0,0,0,0,0,0
48243,0,0,0,0,0,0,0
48301,14127,0.88079564,0.040277483,0.000849437,0.042896581,0.002123593,0.014935938
48302,15360,0.789778646,0.067317708,0.001106771,0.1015625,0.002473958,0.018880208
48304,16009,0.815666188,0.071584734,0.000812043,0.076581923,0.000562184,0.020238616
48306,26691,0.861339028,0.028324154,0.001461167,0.072159155,0.000824248,0.021392979
48307,41369,0.787884648,0.049094733,0.001764606,0.10829365,0.001015253,0.034881191
48309,29135,0.815273726,0.052033637,0.001578857,0.086322293,0.001029689,0.02776729
48310,42766,0.815180283,0.046275078,0.001356218,0.092667072,0.001496516,0.015666651
48312,32720,0.815647922,0.077933985,0.002292176,0.067176039,0.001466993,0.018459658
48313,33952,0.893879595,0.038760603,0.002091188,0.029099906,0.001001414,0.020411169
48314,20245,0.831662139,0.039170165,0.002074586,0.077154853,0.000592739,0.027463571
48315,26563,0.907465271,0.026277152,0.002522305,0.033241727,7.53E-05,0.016790272
48316,25404,0.925995906,0.015548732,0.002086286,0.022437411,0.000590458,0.018619115
48317,26610,0.847839158,0.048327696,0.002780909,0.04205186,0.001352875,0.039120631
48320,4589,0.839398562,0.04358248,0.002832861,0.016125518,0.002832861,0.075615603
48322,31265,0.700143931,0.160626899,0.000959539,0.101263394,0.00275068,0.013465537
48323,17708,0.814264739,0.075728484,0.00067766,0.074429636,0.000734131,0.015473232
48324,17350,0.842881844,0.062824207,0.001037464,0.054236311,0.00167147,0.020230548
48326,20298,0.622622919,0.173120504,0.002561829,0.092127303,0.001034585,0.080599074
48327,21559,0.862377661,0.042441672,0.002922213,0.019898882,0.000510228,0.053156454
48328,24960,0.797475962,0.07275641,0.004206731,0.015064103,0.000921474,0.086899038
48329,25009,0.897676836,0.020432644,0.003398776,0.013235235,0.000719741,0.04922228
48331,21503,0.734688183,0.120866856,0.000837092,0.107798912,0.001162628,0.017299912
48334,18540,0.669902913,0.203937433,0.000916936,0.080798274,0.00210356,0.017529666
48335,22398,0.579694616,0.189302616,0.00325922,0.189257969,0.002009108,0.018439146
48336,25486,0.740053363,0.16067645,0.002432708,0.04912501,0.001608726,0.0235031
48340,24307,0.347677624,0.346155428,0.004114041,0.029003991,0.000740527,0.240260007
48341,17139,0.254215532,0.616080285,0.003734174,0.013127954,0.001750394,0.084018904
48342,18407,0.168903135,0.631498886,0.004291845,0.023958277,0.00114087,0.138968871
48346,22567,0.889617583,0.018965746,0.003057562,0.013426685,0.00017725,0.057872114
48348,23387,0.92602728,0.013725574,0.002266216,0.011886946,0.000641382,0.030016676
48350,7100,0.939295775,0.011549296,0.001690141,0.009577465,0.00056338,0.027323944
48353,6481,0.953710847,0.002777349,0.002005863,0.007251967,0,0.02129301
48356,8407,0.960628048,0.002497918,0.002973712,0.003449506,0.000951588,0.018793862
48357,8170,0.956670747,0.004283966,0.002203182,0.005997552,0,0.018482252
48359,8044,0.835529587,0.044132273,0.003480855,0.023868722,0.000621581,0.074092491
48360,11651,0.889537379,0.031585272,0.00180242,0.030984465,0.000772466,0.031327783
48362,15141,0.930585827,0.01188825,0.002245558,0.012548709,0.000396275,0.029720626
48363,4978,0.918240257,0.019485737,0.001205303,0.029931699,0.003013258,0.019485737
48367,4727,0.937804104,0.005077216,0.00317326,0.006769621,0.001269304,0.034694309
48370,1685,0.961424332,0.010089021,0.003560831,0.007715134,0,0.012462908
48371,23155,0.931461887,0.012351544,0.002461671,0.01071043,0.000604621,0.029669618
48374,14049,0.737063136,0.03452203,0.001423589,0.184497117,0.000569436,0.023916293
48375,21801,0.692215953,0.081005458,0.001788909,0.176780882,0.000596303,0.028163846
48377,15244,0.677578064,0.126410391,0.002361585,0.136512726,0.001115193,0.038178956
48380,7404,0.94286872,0.010669908,0.002296056,0.008508914,0.000540249,0.022015127
48381,12605,0.941927806,0.006743356,0.00309401,0.010075367,0.002221341,0.021896073
48382,21945,0.936933242,0.013761677,0.002278423,0.015903395,0.000455685,0.018956482
48383,12701,0.936225494,0.0083458,0.003621762,0.006928588,0.00039367,0.030155106
48386,17434,0.930021796,0.012504302,0.003670988,0.010668808,0.00068831,0.029597339
48390,22898,0.884356712,0.027076601,0.002270941,0.035243253,0.001048126,0.03157481
48393,16111,0.788964062,0.093910992,0.002668984,0.04195891,0.001117249,0.053441748
48397,0,0,0,0,0,0,0
48401,1439,0.956219597,0.00694927,0.003474635,0.007644197,0.001389854,0.015288395
4841,7297,0.949431273,0.005892833,0.003563108,0.006852131,0.000411128,0.013293134
48411,156,0.961538462,0.025641026,0,0,0,0.006410256
48412,5682,0.94438578,0.002463921,0.004399859,0.001935938,0,0.033966913
48413,7551,0.950999868,0.006886505,0.004635148,0.009270295,0.000264866,0.018540591
48414,2492,0.956661316,0.002808989,0.004012841,0.002407705,0.000401284,0.026484751
48415,9471,0.943617358,0.006018372,0.004329004,0.003061979,0,0.031886812
48416,5002,0.956417433,0.00179928,0.003598561,0.00159936,0,0.023590564
48417,2983,0.918873617,0.007039893,0.006369427,0.002011398,0.000670466,0.050284948
48418,4312,0.969619666,0.000463822,0.004406308,0.003014842,0.000231911,0.012987013
48419,2740,0.947445255,0.000729927,0.003649635,0.003284672,0,0.031021898
48420,22078,0.934006704,0.016532295,0.004937041,0.00262705,0.000724703,0.026361083
48421,6647,0.956070408,0.00195577,0.004964646,0.00120355,0,0.025425004
48422,6400,0.9078125,0.0028125,0.0046875,0.00125,0.0003125,0.07375
48423,32708,0.920233582,0.021432066,0.00446374,0.006481595,0.001100648,0.030726428
48426,1022,0.954011742,0.003913894,0.003913894,0.000978474,0,0.031311155
48427,2879,0.939909691,0.001042028,0.003473428,0.002778743,0.001042028,0.042028482
48428,5027,0.969962204,0.000795703,0.002784961,0.004177442,0,0.01372588
48429,8944,0.95773703,0.002683363,0.006932021,0.001788909,0.000223614,0.020572451
4843,4851,0.967429396,0.002473717,0.001443001,0.007215007,0.000824572,0.010719439
48430,36738,0.946377048,0.006886602,0.002994175,0.007784855,0.000381077,0.022238554
48432,636,0.949685535,0.001572327,0.003144654,0.003144654,0,0.029874214
48433,26497,0.902781447,0.045401366,0.004755255,0.008529267,0.000566102,0.023210175
48434,104,0.903846154,0,0.019230769,0,0,0.067307692
48435,2083,0.963514162,0.003840614,0.009121459,0.002400384,0,0.014402304
48436,3764,0.958023379,0.005047821,0.004782147,0.002125399,0.000797024,0.018065887
48437,581,0.915662651,0.048192771,0.00172117,0,0,0.032702238
48438,6951,0.961732125,0.00618616,0.002157963,0.004028197,0,0.019133938
48439,49209,0.822532464,0.094698124,0.003292081,0.031660875,0.000873824,0.027230791
48440,157,0.904458599,0,0.006369427,0.006369427,0,0.038216561
48441,4085,0.966952264,0.001958384,0.003671971,0.007099143,0.000489596,0.009547124
48442,20669,0.917364169,0.020513813,0.004693019,0.012385698,0.000532198,0.031061009
48444,9327,0.819556127,0.004610271,0.002251528,0.00439584,0.000107216,0.155033773
48445,1370,0.969343066,0.000729927,0.005839416,0.006569343,0,0.013868613
48446,30749,0.925298384,0.023545481,0.005366028,0.004845686,0.000195128,0.02868386
48449,3147,0.932316492,0.00540197,0.007308548,0.002224341,0.000635526,0.035907213
48450,4780,0.967573222,0.00209205,0.003138075,0.002301255,0.000627615,0.018410042
48451,14767,0.954154534,0.004198551,0.005146611,0.004943455,0.000609467,0.016049299
48453,5146,0.949086669,0.00272056,0.002914885,0.004275165,0,0.032258065
48454,1324,0.973564955,0.003021148,0.003021148,0.002265861,0,0.012084592
48455,7974,0.964133434,0.003386005,0.002131929,0.004765488,0.000877853,0.01755706
48456,858,0.977855478,0,0.001165501,0.002331002,0,0.012820513
48457,8436,0.930535799,0.016358464,0.006282598,0.001422475,0.000829777,0.031057373
48458,20538,0.676258643,0.254649917,0.005794138,0.002288441,0.001217256,0.033206739
48460,2330,0.969957082,0.005150215,0.001287554,0.005150215,0.000429185,0.011158798
48461,8428,0.955861414,0.003559563,0.002017086,0.000711913,0,0.028595159
48462,13266,0.949344188,0.007236545,0.003165988,0.010477913,0.000452284,0.019372833
48463,4627,0.952452993,0.017289821,0.003674087,0.000864491,0.000864491,0.015128593
48464,2231,0.948901838,0.003137606,0.011653967,0.002241147,0,0.022859704
48465,629,0.961844197,0.00317965,0.00317965,0.001589825,0,0.023847377
48466,1578,0.938529785,0.007604563,0.006970849,0.000633714,0,0.034854246
48467,2337,0.970047069,0.001711596,0.000855798,0.002995293,0,0.016260163
48468,1294,0.938176198,0.001545595,0.00927357,0.000772798,0,0.040958269
48469,1245,0.957429719,0.002409639,0.006425703,0.001606426,0.002409639,0.014457831
4847,1536,0.9609375,0.001302083,0.006510417,0.006510417,0,0.009765625
48470,784,0.960459184,0.021683673,0,0,0,0.011479592
48471,5745,0.939425587,0.008181027,0.002088773,0.007136641,0.000522193,0.034116623
48472,1912,0.961820084,0.000523013,0.005230126,0,0.001046025,0.027719665
48473,22507,0.920113742,0.030879282,0.00284356,0.006264718,0.000311014,0.025680899
48475,2766,0.984092552,0.001807664,0.001446132,0.000723066,0.000723066,0.007230658
48476,577,0.956672444,0.001733102,0.006932409,0,0.005199307,0.027729636
4848,566,0.971731449,0.007067138,0.001766784,0.001766784,0.003533569,0.008833922
4849,3684,0.973669924,0.002442997,0.001900109,0.003528773,0.000542888,0.007600434
48502,1164,0.475085911,0.475945017,0.000859107,0.009450172,0.00257732,0.024054983
48503,25168,0.413739669,0.499404005,0.004688493,0.008820725,0.002105849,0.033892244
48504,30926,0.255868848,0.683761237,0.003912565,0.002942508,0.001390416,0.022084977
48505,25710,0.099805523,0.842862699,0.004239595,0.000544535,0.001244652,0.024854142
48506,30019,0.782970785,0.103667677,0.007428629,0.003864219,0.000699557,0.06868983
48507,30607,0.697062763,0.217989349,0.005096873,0.005064201,0.000784134,0.04054628
48509,9470,0.908553326,0.032840549,0.005279831,0.005385428,0.00063358,0.032312566
4851,75,0.973333333,0,0,0,0,0
48519,7465,0.843134628,0.096718017,0.005492297,0.005492297,0.000267917,0.030006698
4852,69,0.971014493,0,0,0,0,0
48529,10271,0.828254308,0.094830104,0.007594197,0.003407653,0.000584169,0.033200273
4853,354,0.95480226,0.002824859,0,0.002824859,0,0.02259887
48532,19375,0.594993548,0.317522581,0.005212903,0.024774194,0.001341935,0.026787097
4854,1580,0.974050633,0.00443038,0.000632911,0.001898734,0.000632911,0.002531646
4855,307,0.996742671,0.003257329,0,0,0,0
48551,0,0,0,0,0,0,0
48553,0,0,0,0,0,0,0
48554,0,0,0,0,0,0,0
4856,3330,0.966066066,0.002702703,0.005105105,0.004204204,0,0.011411411
4858,1533,0.96347032,0.002609263,0.00456621,0.007827789,0,0.006523157
4859,724,0.970994475,0.004143646,0,0.004143646,0,0.011049724
4860,1591,0.986172219,0.000628536,0,0,0,0.003142678
48601,38406,0.248060199,0.604853408,0.004270166,0.001692444,0.000859241,0.118913711
48602,30119,0.602576447,0.2134201,0.002988147,0.004349414,0.001792888,0.146053986
48603,26913,0.791327611,0.085200461,0.001783525,0.041949987,0.001189016,0.061568759
48604,13074,0.794324614,0.092703075,0.00298302,0.012849931,0.000764877,0.079164754
48607,1774,0.14205186,0.718151071,0.005636979,0.003382187,0.001691094,0.117812852
48609,12461,0.935077442,0.008025038,0.002247011,0.007463285,0.000481502,0.038600433
4861,2781,0.966918375,0.002876663,0.004314995,0.008270406,0,0.004674577
48610,3083,0.948751216,0.002594875,0.015244891,0.00518975,0,0.014920532
48611,6554,0.960176991,0.002898993,0.003509307,0.005035093,0.000762893,0.021666158
48612,9259,0.968139108,0.002592073,0.003888109,0.001944054,0,0.015552435
48613,1158,0.970639033,0.000863558,0.010362694,0,0,0.011226252
48614,1376,0.965116279,0.001453488,0.005087209,0.000726744,0,0.021802326
48615,3058,0.942446043,0.002616089,0.005559189,0.001308044,0,0.04087639
48616,7513,0.939305204,0.004658592,0.004392387,0.001730334,0.000266205,0.042592839
48617,8857,0.954047646,0.006322683,0.007113018,0.005080727,0.00045162,0.015806707
48618,5393,0.957722974,0.002039681,0.005748192,0.001483404,0.000556277,0.0166883
48619,465,0.976344086,0,0.002150538,0,0,0.002150538
4862,3592,0.980790646,0.003340757,0.002505568,0.000835189,0.000278396,0.005011136
48621,1359,0.977924945,0,0.004415011,0.00147167,0,0.006622517
48622,6491,0.96256355,0.003081189,0.006778617,0.00292713,0.001078416,0.013249114
48623,13993,0.88558565,0.066033017,0.004430787,0.007074966,0.000285857,0.027942543
48624,15810,0.971157495,0.001771031,0.003795066,0.003795066,0.000253004,0.010499684
48625,13152,0.950805961,0.005550487,0.006310827,0.002737226,7.60E-05,0.016955596
48626,6078,0.958868049,0.003126028,0.0029615,0.001809806,0,0.026653504
48627,141,0.95035461,0,0.014184397,0,0,0.014184397
48628,1938,0.963880289,0.00619195,0.003611971,0.007223942,0,0.007223942
48629,7854,0.966641202,0.002546473,0.006111536,0.002037179,0.000254647,0.011459129
4863,1165,0.975107296,0.000858369,0.002575107,0.002575107,0.000858369,0.001716738
48630,69,1,0,0,0,0,0
48631,4643,0.960155072,0.001723024,0.004522938,0.001723024,0,0.017660995
48632,5125,0.956097561,0.002731707,0.009365854,0,0.000195122,0.016195122
48633,210,0.961904762,0,0.00952381,0,0,0.004761905
48634,4371,0.961107298,0.002516587,0.005948296,0.001830245,0,0.021962938
48635,1573,0.9726637,0,0.001271456,0.006993007,0,0.006993007
48636,864,0.961805556,0.001157407,0.008101852,0,0,0.013888889
48637,3359,0.948794284,0.002083954,0.003870199,0.000595415,0.000595415,0.038404287
48638,12922,0.803049064,0.089072899,0.002012072,0.018418202,0.001315586,0.070190373
4864,4751,0.945906125,0.017049042,0.006524942,0.004420122,0.002525784,0.010103136
48640,32690,0.923432242,0.015295197,0.003946161,0.022300398,0.000703579,0.020740288
48642,32277,0.919602194,0.013786907,0.003036218,0.024072869,0.0010224,0.022926542
48647,4420,0.966515837,0.002714932,0.005429864,0.001131222,0.000452489,0.010859729
48649,1576,0.943527919,0.008248731,0.001903553,0.00571066,0,0.036167513
48650,7253,0.956569695,0.00275748,0.005790707,0.00137874,0.000137874,0.023576451
48651,4690,0.958422175,0.00575693,0.006183369,0.00533049,0.00021322,0.013859275
48652,1548,0.974160207,0,0.005813953,0.000645995,0,0.016149871
48653,10293,0.968133683,0.003691829,0.00427475,0.003011756,0,0.011075488
48654,2521,0.973819913,0.000396668,0.007140024,0.000793336,0,0.010710036
48655,6460,0.933591331,0.004643963,0.00495356,0.001083591,0.000309598,0.044582043
48656,4058,0.962050271,0.001971414,0.006899951,0.001971414,0,0.010596353
48657,7981,0.969552688,0.001127678,0.004385415,0.002631249,0.000125298,0.012529758
48658,5138,0.946087972,0.003503309,0.015570261,0.001946283,0.000583885,0.019657454
48659,2850,0.963157895,0,0.009824561,0.000701754,0,0.013684211
48661,10691,0.96651389,0.002151342,0.005238051,0.004489758,0.00056122,0.01272098
48662,1594,0.956712673,0,0.000627353,0.000627353,0,0.039523212
48667,0,0,0,0,0,0,0
48701,1368,0.929093567,0.000730994,0.005116959,0.000730994,0.000730994,0.050438596
48703,3238,0.961395923,0.000926498,0.006794317,0.002779494,0,0.01297097
48705,535,0.960747664,0,0.009345794,0.005607477,0,0.001869159
48706,40596,0.918514139,0.010887772,0.004384668,0.00788255,0.000295596,0.042220908
48708,27262,0.846452938,0.033123028,0.004548456,0.00333798,0.000513535,0.085980486
48710,0,0,0,0,0,0,0
48720,1042,0.97024952,0.002879079,0.000959693,0.003838772,0,0.018234165
48721,411,0.98296837,0,0,0.00243309,0,0.01459854
48722,3123,0.800832533,0.107268652,0.000960615,0.004162664,0.000320205,0.072366314
48723,12479,0.923631701,0.014985175,0.005689558,0.003846462,0.000320539,0.041589871
48724,359,0.6545961,0.119777159,0,0,0,0.169916435
48725,2464,0.975649351,0.001217532,0.001623377,0.002029221,0,0.00974026
48726,6172,0.958522359,0.003078419,0.002916397,0.002268308,0.000648088,0.022521063
48727,1269,0.9464145,0.008668243,0.006304177,0.000788022,0,0.022064618
48728,290,0.982758621,0.003448276,0.003448276,0,0,0.010344828
48729,1586,0.977301387,0,0.003152585,0,0,0.008827238
48730,4716,0.958227311,0.002756573,0.003816794,0.007421544,0.000212044,0.014843087
48731,1683,0.958407605,0.005941771,0.001782531,0.000594177,0,0.019607843
48732,11483,0.928067578,0.012191936,0.002786728,0.007402247,0.000783767,0.034050335
48733,1758,0.940841866,0.005688282,0.005688282,0.000568828,0,0.034129693
48734,7444,0.962251478,0.0044331,0.001343364,0.007925846,0.000268673,0.018941429
48735,1051,0.948620362,0.002854424,0.002854424,0.000951475,0,0.039961941
48737,1245,0.975903614,0.001606426,0.001606426,0,0.000803213,0.004819277
48738,1269,0.98108747,0.000788022,0.004728132,0.001576044,0.000788022,0.007880221
48739,4043,0.966856295,0.005688845,0.006678209,0.000989364,0,0.00915162
48740,2556,0.962050078,0.002347418,0.010954617,0.00312989,0,0.014475743
48741,2086,0.956855225,0.00527325,0.002396932,0.005752637,0.000479386,0.019654842
48742,1647,0.978142077,0.000607165,0.000607165,0.001214329,0.001214329,0.008500304
48743,63,1,0,0,0,0,0
48744,4615,0.963813651,0.003900325,0.00368364,0.001516793,0,0.016251354
48745,1346,0.959881129,0.000742942,0.014858841,0.002228826,0,0.013372957
48746,8528,0.95391651,0.005863039,0.00445591,0.002462477,0.001172608,0.02087242
48747,1494,0.955153949,0.000669344,0.005354752,0.001338688,0,0.026773762
48748,1693,0.965741288,0.00236267,0.004134672,0.00472534,0.001181335,0.007678677
